customer_id,tenure_months,monthly_spend,plan_type,contract_type,region,auto_pay,num_complaints,support_calls,payment_delay_days,internet_usage_gb,satisfaction_score,age,churned
11545,58,60.21,Premium,Biennial,North,True,1,2,5.0,132.35,5.0,48.0,0
11546,12,66.02,Premium,Monthly,North,True,2,5,8.0,140.05,3.0,63.0,0
11547,3,60.18,Premium,Monthly,North,True,2,5,21.0,206.44,7.0,62.0,0
11548,18,35.93,Basic,Annual,North,False,0,6,13.0,197.84,2.0,62.0,0
11549,40,87.48,Standard,Annual,South,False,0,0,18.0,224.8,6.0,30.0,0
11550,21,63.91,Standard,Monthly,South,False,3,0,24.0,218.82,10.0,47.0,0
11551,15,70.38,Basic,Annual,North,True,1,2,25.0,315.89,2.0,42.0,0
11552,26,55.54,Premium,Biennial,East,False,2,3,30.0,180.11,9.0,65.0,0
11553,8,81.88,Premium,Biennial,West,False,2,5,20.0,,6.0,29.0,0
11554,42,74.97,Basic,Monthly,South,False,0,2,5.0,241.92,5.0,38.0,0
11555,44,100.32,Basic,Monthly,South,False,1,0,19.0,,6.0,41.0,0
11556,14,82.01,Standard,Biennial,East,True,2,5,18.0,91.51,6.0,,0
11557,2,64.93,Standard,Monthly,South,False,0,4,9.0,205.79,6.0,67.0,0
11558,37,51.51,Premium,Annual,East,False,1,2,13.0,152.03,10.0,29.0,0
11559,69,91.65,Basic,Monthly,East,False,3,1,4.0,234.62,6.0,54.0,0
11560,38,62.94,Basic,Monthly,North,True,5,5,11.0,231.41,9.0,66.0,0
11561,41,65.71,,Monthly,South,True,6,3,18.0,249.24,7.0,38.0,0
11562,62,65.7,Basic,Monthly,West,,4,4,28.0,124.99,1.0,40.0,1
11563,60,59.96,Basic,Biennial,East,True,0,4,1.0,139.79,10.0,18.0,0
11564,14,66.14,Premium,Monthly,West,True,1,3,14.0,187.49,9.0,62.0,0
11565,2,118.16,Basic,Biennial,North,False,1,1,5.0,167.53,6.0,27.0,0
11566,70,43.8,Basic,Biennial,South,True,0,1,29.0,211.96,10.0,52.0,0
11567,17,49.64,Basic,Monthly,North,True,2,4,,275.21,8.0,55.0,0
11568,28,104.61,Basic,Annual,,False,0,2,,173.02,3.0,65.0,0
11569,66,60.63,Premium,Monthly,West,True,3,3,2.0,85.11,3.0,45.0,0
11570,35,58.73,Standard,Annual,West,,1,2,5.0,43.25,9.0,18.0,0
11571,5,95.87,Standard,Annual,East,True,2,4,,89.56,9.0,68.0,0
11572,65,34.5,Basic,Monthly,South,True,1,2,29.0,87.25,5.0,,0
11573,40,90.54,Basic,Monthly,North,True,3,5,8.0,226.71,5.0,58.0,0
11574,56,71.14,Standard,Annual,East,True,2,2,30.0,176.64,3.0,40.0,0
11575,36,81.62,Basic,Biennial,East,True,2,3,29.0,185.23,7.0,37.0,0
11576,45,,Premium,Monthly,North,True,1,2,16.0,230.51,7.0,49.0,0
11577,23,54.3,Basic,Annual,North,True,1,3,18.0,275.4,3.0,40.0,0
11578,47,96.28,Standard,Monthly,East,False,0,4,28.0,166.37,8.0,24.0,0
11579,31,,Basic,Annual,North,True,4,3,1.0,231.99,6.0,28.0,0
11580,11,80.22,Standard,Monthly,North,False,1,4,27.0,204.65,3.0,25.0,0
11581,10,100.94,Premium,Annual,West,True,6,1,7.0,70.99,6.0,60.0,1
11582,67,104.47,Standard,Monthly,South,False,1,3,24.0,76.1,1.0,31.0,1
11583,14,,Standard,Annual,East,False,1,2,9.0,156.21,6.0,31.0,0
11584,10,81.58,,Annual,North,True,2,1,21.0,193.78,7.0,53.0,0
11585,1,61.01,Standard,Annual,East,True,1,2,2.0,213.64,4.0,69.0,0
11586,5,132.59,Basic,Annual,South,True,2,4,9.0,166.16,4.0,58.0,0
11587,20,89.5,Basic,Monthly,East,False,1,4,23.0,61.27,3.0,57.0,0
11588,8,72.1,Standard,Biennial,East,True,4,1,25.0,154.25,5.0,64.0,0
11589,43,77.81,Standard,Annual,,False,0,0,30.0,51.37,1.0,44.0,0
11590,1,80.18,Basic,Biennial,West,True,2,3,22.0,165.67,6.0,37.0,0
11591,57,80.92,Basic,Monthly,South,True,3,5,,219.23,2.0,55.0,0
11592,64,64.0,Premium,Monthly,South,True,1,4,1.0,210.02,4.0,42.0,0
11593,28,60.14,Basic,Monthly,East,False,2,1,26.0,144.84,6.0,65.0,0
11594,37,,Basic,Monthly,East,True,2,3,6.0,,6.0,65.0,0
11595,47,41.51,Basic,Monthly,South,False,0,6,0.0,101.61,10.0,46.0,0
11596,37,87.96,Premium,Biennial,North,True,4,5,23.0,135.07,7.0,31.0,0
11597,49,49.96,Basic,Annual,,True,1,4,11.0,64.03,1.0,45.0,0
11598,44,43.5,Standard,Biennial,South,False,1,6,4.0,142.81,6.0,47.0,0
11599,56,69.64,Basic,Monthly,East,False,1,2,8.0,125.73,9.0,32.0,0
11600,28,66.75,Standard,Monthly,North,True,2,4,11.0,151.38,8.0,38.0,0
11601,6,76.24,Premium,Biennial,,True,2,5,10.0,160.98,8.0,29.0,0
11602,61,55.79,Basic,Monthly,North,False,1,0,11.0,197.46,6.0,67.0,0
11603,20,60.19,,,West,,0,2,2.0,42.55,4.0,28.0,0
11604,2,87.3,Basic,Biennial,West,False,1,5,11.0,119.81,1.0,56.0,1
11605,37,85.78,,Monthly,South,True,0,1,22.0,,5.0,23.0,0
11606,20,84.74,,Monthly,South,True,0,3,23.0,249.69,5.0,20.0,0
11607,26,70.85,Basic,Biennial,South,False,1,2,0.0,183.9,7.0,58.0,0
11608,29,74.22,Standard,Monthly,South,True,1,4,29.0,185.41,1.0,32.0,0
11609,1,75.76,Basic,Biennial,East,False,5,10,5.0,101.09,6.0,51.0,1
11610,35,53.6,Basic,Monthly,West,False,1,0,29.0,153.86,7.0,21.0,0
11611,70,106.85,Basic,Annual,North,False,2,2,10.0,237.55,1.0,51.0,0
11612,59,103.29,Standard,Monthly,East,True,4,6,1.0,92.88,3.0,55.0,0
11613,69,,Standard,Annual,South,False,1,4,7.0,190.13,10.0,61.0,0
11614,33,59.35,Standard,Monthly,South,False,3,2,21.0,218.98,9.0,56.0,0
11615,51,83.48,Basic,Annual,East,True,2,2,10.0,183.32,8.0,58.0,0
11616,12,94.46,Basic,Monthly,North,True,1,3,30.0,169.58,10.0,23.0,0
11617,20,39.42,Standard,Monthly,West,True,1,5,26.0,168.86,6.0,39.0,0
11618,53,112.36,Premium,Annual,West,False,2,1,11.0,215.04,8.0,54.0,0
11619,43,26.52,Basic,Monthly,North,False,1,3,18.0,193.62,2.0,49.0,0
11620,50,87.62,Standard,Monthly,West,False,2,3,19.0,214.61,7.0,45.0,0
11621,29,106.33,Basic,Monthly,South,False,0,1,22.0,154.32,2.0,43.0,0
11622,57,67.17,Standard,,South,True,2,2,8.0,157.54,3.0,21.0,0
11623,39,66.24,Premium,Monthly,South,True,2,4,10.0,218.42,2.0,27.0,0
11624,56,86.69,Premium,Monthly,,True,1,1,25.0,117.57,5.0,44.0,0
11625,43,116.3,Standard,Monthly,North,True,1,2,17.0,100.99,10.0,37.0,0
11626,50,62.97,Basic,Annual,West,True,2,1,8.0,,5.0,53.0,0
11627,23,50.48,Premium,Monthly,West,False,2,2,14.0,209.59,6.0,22.0,0
11628,44,59.41,Standard,Monthly,East,False,3,2,21.0,162.81,6.0,34.0,0
11629,38,,Basic,Biennial,North,True,0,3,17.0,131.38,7.0,67.0,0
11630,23,92.44,Standard,Biennial,West,False,0,1,7.0,115.68,8.0,49.0,0
11631,45,57.15,Premium,Monthly,West,True,1,3,3.0,176.63,4.0,52.0,0
11632,52,64.79,Premium,Monthly,East,True,3,0,26.0,173.32,9.0,40.0,0
11633,50,,Basic,Biennial,South,False,2,2,12.0,210.71,3.0,30.0,0
11634,8,60.58,Standard,Monthly,West,True,1,3,14.0,89.05,5.0,18.0,0
11635,1,88.98,Premium,Monthly,South,False,4,2,7.0,91.91,3.0,48.0,1
11636,8,44.05,Basic,Monthly,East,False,1,2,15.0,198.2,2.0,36.0,1
11637,29,93.97,Standard,Annual,West,,1,3,10.0,207.05,5.0,40.0,0
11638,5,78.55,Standard,Monthly,South,True,1,3,22.0,243.26,9.0,51.0,0
11639,47,67.79,Basic,Annual,North,True,3,3,22.0,296.31,6.0,21.0,0
11640,34,73.27,Basic,Annual,South,True,2,1,26.0,161.15,4.0,65.0,0
11641,65,37.83,Standard,Monthly,South,False,4,2,12.0,226.96,7.0,65.0,0
11642,55,72.7,Premium,Biennial,South,False,4,1,29.0,107.16,10.0,66.0,0
11643,43,66.46,Standard,Monthly,South,True,1,0,6.0,10.0,5.0,61.0,0
11644,30,38.51,Standard,Annual,North,False,4,2,17.0,111.46,7.0,51.0,0
11645,17,53.22,Basic,Monthly,East,True,0,5,7.0,146.46,2.0,47.0,0
11646,26,66.77,Basic,Monthly,South,True,1,5,1.0,330.54,2.0,27.0,0
11647,8,54.82,Standard,Monthly,South,False,0,2,2.0,63.59,9.0,23.0,0
11648,47,20.0,Basic,Monthly,West,False,1,5,9.0,231.87,4.0,29.0,0
11649,72,96.91,,Monthly,West,True,0,1,6.0,138.59,1.0,29.0,0
11650,46,,Basic,Monthly,North,True,1,5,22.0,214.84,9.0,66.0,0
11651,68,20.0,Basic,Monthly,North,True,2,4,27.0,182.96,1.0,35.0,0
11652,33,123.37,Basic,Annual,North,True,0,2,6.0,115.97,2.0,53.0,0
11653,1,101.03,Premium,Monthly,West,False,6,8,3.0,251.71,9.0,52.0,0
11654,19,61.28,,Annual,South,True,4,1,20.0,211.41,3.0,42.0,0
11655,31,48.94,Basic,Monthly,West,True,4,2,22.0,178.98,1.0,66.0,0
11656,14,80.08,Basic,Monthly,East,True,2,3,7.0,200.56,3.0,58.0,0
11657,53,75.06,Premium,Monthly,North,False,2,3,18.0,150.28,9.0,39.0,0
11658,48,,Basic,Monthly,North,False,1,3,21.0,44.7,2.0,47.0,0
11659,69,49.01,Basic,Annual,North,False,2,3,11.0,187.85,5.0,61.0,0
11660,62,97.44,Basic,Monthly,East,True,1,3,24.0,335.86,1.0,46.0,0
11661,66,58.16,Standard,Biennial,South,False,3,3,9.0,239.17,10.0,24.0,0
11662,64,87.02,Basic,Biennial,South,True,2,2,,200.52,1.0,65.0,0
11663,70,50.08,Basic,Monthly,South,False,2,3,26.0,206.98,7.0,57.0,0
11664,63,136.2,Basic,Annual,North,False,4,7,11.0,179.92,10.0,20.0,0
11665,33,87.39,Standard,Monthly,South,True,3,4,20.0,23.17,10.0,38.0,0
11666,41,,Standard,Monthly,West,True,1,2,19.0,106.39,3.0,62.0,0
11667,48,90.69,Standard,Annual,North,True,1,4,24.0,175.55,,37.0,0
11668,13,55.96,Premium,Monthly,East,True,4,3,3.0,244.64,1.0,26.0,0
11669,31,90.73,Premium,Monthly,East,True,5,3,18.0,308.15,5.0,58.0,0
11670,68,92.51,Basic,Monthly,South,False,2,1,28.0,104.67,3.0,53.0,0
11671,4,79.33,Standard,Monthly,North,True,1,2,6.0,225.95,4.0,31.0,0
11672,19,85.76,Standard,Monthly,West,False,1,0,20.0,23.89,6.0,35.0,0
11673,70,89.04,Premium,Monthly,West,False,2,1,0.0,156.8,2.0,50.0,0
11674,13,45.16,Basic,Monthly,North,False,0,3,7.0,178.03,7.0,68.0,0
11675,23,43.38,Standard,Monthly,South,True,2,6,10.0,297.97,5.0,19.0,0
11676,1,50.14,Basic,Annual,East,True,3,2,0.0,122.87,8.0,54.0,0
11677,54,73.19,Premium,Monthly,East,True,1,4,24.0,155.63,4.0,48.0,0
11678,71,64.42,Basic,Annual,West,True,0,2,0.0,249.46,8.0,39.0,0
11679,15,45.61,Basic,Annual,West,False,1,5,3.0,128.66,4.0,63.0,0
11680,65,89.38,Basic,Annual,West,True,0,2,25.0,142.96,5.0,26.0,0
11681,71,77.08,Basic,Annual,East,True,2,6,3.0,79.1,3.0,37.0,0
11682,15,74.22,Standard,Monthly,West,True,1,1,10.0,223.63,4.0,37.0,0
11683,21,63.55,Basic,Monthly,East,False,1,3,29.0,79.69,9.0,64.0,0
11684,19,60.54,Basic,Monthly,East,True,2,4,,253.67,5.0,69.0,0
11685,60,48.97,,Biennial,South,True,4,2,0.0,92.63,4.0,18.0,0
11686,33,93.34,Basic,Annual,South,True,3,4,9.0,126.99,4.0,47.0,0
11687,49,52.41,Standard,Monthly,South,True,4,0,28.0,97.93,7.0,36.0,0
11688,35,75.23,Basic,Monthly,West,False,5,1,24.0,160.2,2.0,53.0,1
11689,44,,Basic,Biennial,East,True,2,5,3.0,255.36,4.0,31.0,0
11690,11,61.69,Premium,Monthly,West,False,5,3,22.0,131.1,3.0,18.0,0
11691,72,94.02,Standard,Monthly,East,True,1,5,24.0,111.36,7.0,22.0,0
11692,66,84.22,Basic,Monthly,South,True,1,5,,178.76,4.0,27.0,0
11693,46,77.79,Premium,Biennial,South,True,2,2,6.0,175.36,8.0,26.0,0
11694,9,80.76,Premium,Monthly,West,True,1,2,1.0,227.49,5.0,66.0,0
11695,3,67.63,Premium,Monthly,East,False,0,3,21.0,87.94,9.0,31.0,0
11696,26,70.87,Basic,Annual,West,True,2,3,12.0,196.66,9.0,56.0,0
11697,72,56.3,Basic,Monthly,North,False,2,2,21.0,266.79,3.0,35.0,0
11698,48,71.04,Standard,Biennial,West,True,3,2,18.0,108.96,,59.0,0
11699,66,55.37,Standard,Monthly,South,False,4,1,3.0,193.34,4.0,42.0,0
11700,70,95.14,Basic,Monthly,East,False,5,0,5.0,108.81,9.0,53.0,0
11701,28,27.51,Standard,Biennial,East,False,1,2,,256.67,2.0,48.0,0
11702,26,82.03,Basic,Biennial,West,True,2,0,21.0,298.45,5.0,63.0,0
11703,25,78.41,Standard,Monthly,South,False,3,6,,96.65,6.0,52.0,0
11704,12,,Basic,Monthly,North,False,3,2,25.0,200.41,3.0,44.0,0
11705,5,95.61,Standard,Annual,West,,3,3,23.0,205.0,2.0,39.0,1
11706,48,62.85,Basic,Monthly,East,True,3,3,8.0,189.35,1.0,28.0,0
11707,37,76.39,,Biennial,,True,2,6,1.0,164.15,7.0,27.0,0
11708,44,27.09,,Biennial,East,True,0,0,19.0,140.01,4.0,25.0,0
11709,15,59.62,Standard,Monthly,East,True,2,2,26.0,70.41,8.0,58.0,0
11710,43,91.39,Premium,Biennial,East,True,0,2,5.0,168.64,8.0,45.0,0
11711,48,36.52,,Monthly,East,False,2,0,17.0,240.49,8.0,40.0,0
11712,70,73.99,Premium,Annual,North,True,1,3,26.0,257.25,,23.0,0
11713,46,53.06,Basic,Monthly,,False,2,3,22.0,192.58,5.0,31.0,0
11714,43,67.23,Basic,Biennial,West,True,0,3,21.0,110.8,8.0,41.0,0
11715,21,54.56,Basic,Annual,South,False,2,2,23.0,90.36,10.0,26.0,0
11716,23,38.82,Basic,Annual,South,True,3,4,14.0,136.73,2.0,63.0,0
11717,47,79.65,Premium,Biennial,South,False,4,3,22.0,46.29,2.0,,0
11718,15,68.76,Basic,,West,True,1,1,15.0,10.0,1.0,55.0,0
11719,25,85.32,Standard,Monthly,South,True,1,2,25.0,85.84,6.0,42.0,0
11720,36,89.86,Standard,Biennial,West,False,1,3,0.0,201.83,5.0,55.0,0
11721,51,100.63,Standard,Annual,West,True,2,4,9.0,65.31,1.0,47.0,0
11722,15,73.34,,Biennial,North,True,0,1,9.0,203.02,8.0,39.0,0
11723,68,101.72,Standard,Biennial,East,True,2,3,20.0,,8.0,19.0,0
11724,21,45.61,Basic,Monthly,West,False,3,4,5.0,264.2,5.0,42.0,0
11725,13,92.72,Basic,Monthly,East,True,2,1,29.0,137.94,3.0,41.0,0
11726,19,81.48,Standard,Monthly,South,False,2,5,22.0,147.67,8.0,54.0,0
11727,34,75.83,Standard,Annual,East,True,2,3,,127.48,3.0,20.0,0
11728,68,81.12,Basic,Monthly,East,True,4,3,13.0,128.94,4.0,60.0,0
11729,52,45.98,Premium,Annual,East,False,3,2,24.0,186.15,7.0,43.0,0
11730,27,40.08,Basic,Monthly,South,True,3,2,16.0,200.08,7.0,47.0,0
11731,29,,Basic,Monthly,South,False,0,3,2.0,176.8,4.0,46.0,0
11732,28,65.78,Basic,Monthly,West,True,1,1,25.0,90.88,9.0,24.0,0
11733,35,65.43,Standard,Monthly,West,True,2,4,1.0,208.47,6.0,26.0,0
11734,8,,Standard,Annual,North,True,1,4,29.0,95.3,8.0,62.0,0
11735,16,32.96,Basic,Monthly,South,True,1,0,17.0,103.85,7.0,47.0,0
11736,36,67.79,Basic,Monthly,,False,1,3,16.0,140.33,4.0,33.0,0
11737,30,61.46,Standard,Monthly,South,False,1,5,12.0,234.26,2.0,61.0,0
11738,18,70.04,Basic,Annual,East,True,3,6,18.0,100.3,2.0,57.0,0
11739,2,72.18,Basic,Annual,North,True,2,4,9.0,205.73,8.0,31.0,0
11740,49,132.24,Standard,Monthly,North,True,1,1,20.0,10.0,8.0,43.0,0
11741,4,61.54,,Annual,North,False,0,1,21.0,215.39,1.0,63.0,0
11742,7,109.5,Premium,Monthly,South,False,1,1,23.0,253.16,1.0,54.0,1
11743,39,111.05,Basic,Monthly,West,True,1,4,3.0,222.54,4.0,27.0,0
11744,13,88.84,Standard,Annual,North,True,2,1,16.0,176.48,1.0,47.0,0
11745,31,64.12,Standard,Monthly,West,True,2,3,27.0,131.3,10.0,39.0,0
11746,71,35.96,Premium,Annual,South,False,1,1,15.0,114.11,1.0,47.0,0
11747,63,81.95,Basic,Monthly,North,False,1,5,24.0,120.76,10.0,49.0,0
11748,56,95.47,Standard,Biennial,South,True,2,4,18.0,137.91,5.0,31.0,0
11749,42,113.69,Standard,Monthly,West,,2,7,23.0,245.45,1.0,40.0,0
11750,61,46.25,Standard,Annual,West,True,3,2,13.0,171.55,10.0,34.0,0
11751,42,63.91,Standard,Biennial,North,True,3,4,19.0,234.87,6.0,53.0,0
11752,56,46.4,Standard,Monthly,West,False,3,4,26.0,393.03,4.0,46.0,0
11753,36,54.16,Premium,Monthly,East,True,1,1,30.0,295.69,10.0,41.0,0
11754,68,,Basic,Monthly,East,False,2,2,14.0,178.91,5.0,64.0,0
11755,7,53.02,Basic,Annual,North,True,2,4,18.0,140.81,9.0,28.0,0
11756,54,49.39,Premium,Monthly,South,True,0,2,2.0,238.33,2.0,58.0,0
11757,1,89.92,Basic,Monthly,South,False,3,2,19.0,238.22,3.0,32.0,0
11758,44,81.27,Premium,Annual,South,True,0,2,19.0,,3.0,39.0,0
11759,45,78.75,Standard,Monthly,East,False,2,3,15.0,283.26,9.0,44.0,0
11760,47,53.68,Standard,Annual,West,True,3,1,27.0,113.89,3.0,69.0,0
11761,13,102.33,Basic,Monthly,East,True,1,1,30.0,200.05,,51.0,0
11762,22,70.36,Basic,Monthly,West,False,2,1,6.0,177.41,5.0,50.0,0
11763,21,129.5,Standard,Annual,East,True,2,3,17.0,227.75,6.0,38.0,0
11764,9,74.03,Premium,Annual,South,True,1,2,7.0,147.74,6.0,41.0,0
11765,26,20.0,Premium,Monthly,South,False,3,5,26.0,205.78,6.0,37.0,0
11766,9,20.0,Basic,Monthly,South,True,2,4,13.0,54.84,1.0,66.0,1
11767,15,85.6,Basic,Monthly,North,True,2,6,17.0,178.62,6.0,21.0,0
11768,10,102.51,Basic,,North,False,1,2,0.0,299.84,1.0,54.0,0
11769,42,50.4,Premium,Monthly,West,True,3,4,23.0,143.64,6.0,54.0,0
11770,72,122.52,Basic,Monthly,,True,2,5,30.0,172.88,,63.0,0
11771,24,111.57,Basic,Annual,East,True,1,4,19.0,254.86,6.0,50.0,0
11772,49,75.26,Basic,Annual,East,True,2,6,5.0,212.97,3.0,48.0,0
11773,26,83.49,Basic,Monthly,West,False,3,5,12.0,60.2,3.0,51.0,1
11774,37,92.36,Premium,Monthly,West,True,2,3,0.0,170.17,6.0,39.0,0
11775,68,,Standard,Monthly,South,True,1,4,18.0,206.83,2.0,59.0,0
11776,50,87.05,Basic,Monthly,North,True,3,3,6.0,275.68,5.0,47.0,0
11777,24,74.7,Basic,Biennial,South,True,2,3,22.0,262.54,10.0,22.0,0
11778,19,86.81,Basic,Annual,North,False,3,2,26.0,175.5,3.0,58.0,0
11779,60,83.43,Basic,Annual,North,True,0,3,23.0,224.47,5.0,62.0,0
11780,39,93.11,Basic,Annual,West,False,3,3,15.0,174.52,3.0,40.0,0
11781,18,30.75,Standard,Monthly,South,True,2,3,13.0,144.77,2.0,30.0,0
11782,19,77.9,Basic,Monthly,South,False,3,4,1.0,256.71,4.0,26.0,0
11783,36,81.51,Basic,Annual,North,True,0,4,6.0,252.02,5.0,31.0,0
11784,55,68.18,Basic,Monthly,North,True,3,2,19.0,198.84,6.0,34.0,0
11785,69,89.6,Standard,,West,False,1,2,30.0,134.27,2.0,52.0,0
11786,47,118.03,Standard,Annual,East,True,2,3,,178.13,3.0,35.0,0
11787,49,73.46,Standard,Annual,South,True,2,2,19.0,182.72,3.0,29.0,0
11788,33,87.29,Standard,Monthly,South,True,2,2,,244.56,6.0,58.0,0
11789,21,110.16,Standard,,West,True,0,0,24.0,158.62,1.0,33.0,0
11790,22,74.04,Basic,Annual,West,False,3,4,13.0,181.99,7.0,47.0,0
11791,48,47.79,Premium,Annual,South,True,1,1,0.0,193.09,8.0,30.0,0
11792,37,85.39,Basic,Annual,South,False,3,3,16.0,161.13,7.0,35.0,0
11793,15,20.0,Basic,Biennial,North,True,1,2,15.0,197.93,4.0,29.0,0
11794,35,20.0,Standard,Monthly,East,False,2,3,4.0,187.8,7.0,51.0,0
11795,71,78.33,Basic,Monthly,South,True,4,3,20.0,122.89,1.0,68.0,0
11796,32,20.0,Premium,Monthly,West,False,2,1,26.0,141.09,8.0,50.0,0
11797,11,37.12,Standard,Monthly,North,True,0,5,23.0,81.41,10.0,23.0,0
11798,10,60.5,Premium,Biennial,North,True,1,3,22.0,128.27,10.0,35.0,0
11799,57,51.96,Premium,Biennial,West,False,1,4,26.0,279.86,3.0,20.0,0
11800,25,66.3,Premium,Monthly,West,True,2,4,2.0,226.31,9.0,23.0,0
11801,2,97.82,Premium,Monthly,North,True,1,2,23.0,123.79,1.0,53.0,0
11802,64,75.96,Premium,Monthly,West,False,2,3,29.0,166.58,6.0,66.0,0
11803,35,49.02,Standard,Annual,North,True,3,1,19.0,119.12,1.0,67.0,0
11804,7,103.86,Basic,Monthly,West,True,5,1,,230.83,8.0,39.0,0
11805,18,34.28,Basic,Monthly,North,True,2,1,1.0,197.62,3.0,24.0,0
11806,67,75.55,Standard,Monthly,South,False,2,4,24.0,227.77,4.0,47.0,0
11807,42,31.5,Premium,Monthly,South,True,1,3,13.0,157.91,6.0,19.0,1
11808,39,76.31,Standard,Biennial,West,False,0,5,27.0,250.06,4.0,49.0,0
11809,41,62.03,Premium,Monthly,East,False,2,2,22.0,96.58,8.0,32.0,0
11810,24,97.06,Premium,Monthly,South,False,1,7,20.0,138.49,9.0,39.0,0
11811,60,88.02,Basic,Monthly,North,True,2,6,,,5.0,66.0,0
11812,46,,Basic,Monthly,East,False,3,6,18.0,236.14,1.0,55.0,0
11813,19,50.53,Basic,Annual,North,True,2,3,12.0,141.97,8.0,25.0,1
11814,68,62.12,Basic,Monthly,North,False,1,3,12.0,112.37,2.0,25.0,0
11815,42,116.89,Standard,Monthly,South,True,3,3,28.0,180.65,6.0,56.0,0
11816,32,110.48,Premium,Annual,West,False,2,2,5.0,350.6,6.0,53.0,0
11817,39,45.79,Standard,Monthly,West,True,1,5,23.0,111.66,7.0,37.0,0
11818,36,90.01,Basic,Annual,North,True,5,2,8.0,266.71,9.0,54.0,0
11819,36,26.71,Basic,Monthly,South,True,3,4,19.0,179.46,1.0,25.0,0
11820,3,58.82,Basic,Monthly,North,True,2,0,0.0,180.4,10.0,31.0,0
11821,8,46.81,Standard,Annual,East,True,1,2,23.0,137.81,8.0,37.0,0
11822,70,96.73,Basic,Annual,North,True,3,8,9.0,223.77,5.0,52.0,0
11823,41,37.73,Basic,Annual,South,True,1,3,2.0,252.69,6.0,42.0,0
11824,68,80.73,Basic,Monthly,North,False,2,2,,285.35,,35.0,0
11825,13,70.02,Basic,Monthly,South,True,1,2,15.0,200.0,8.0,64.0,0
11826,49,65.61,Premium,Monthly,West,True,2,1,19.0,131.56,7.0,38.0,0
11827,60,111.79,Basic,Monthly,South,False,0,3,5.0,305.12,7.0,54.0,0
11828,2,,Basic,Annual,East,False,2,2,11.0,148.3,1.0,64.0,0
11829,60,66.39,Basic,Monthly,South,True,0,2,2.0,125.95,8.0,48.0,0
11830,5,61.35,Basic,Monthly,East,True,3,3,22.0,200.25,3.0,23.0,0
11831,44,32.33,Standard,Annual,East,True,2,5,17.0,112.53,5.0,59.0,0
11832,27,69.89,Standard,Monthly,North,False,0,1,20.0,145.04,4.0,69.0,0
11833,32,118.83,Standard,Annual,East,False,3,3,2.0,223.86,10.0,64.0,0
11834,21,66.78,Standard,Monthly,South,False,1,4,,381.09,3.0,37.0,0
11835,8,88.22,Basic,Monthly,West,True,3,4,18.0,219.58,10.0,45.0,0
11836,72,35.06,Standard,Biennial,South,False,0,5,24.0,262.94,5.0,58.0,0
11837,50,59.13,Basic,Monthly,West,True,1,5,23.0,144.5,3.0,53.0,1
11838,67,81.56,Basic,Monthly,East,,0,0,29.0,198.69,9.0,57.0,0
11839,44,72.65,Standard,Annual,North,True,1,4,17.0,45.75,9.0,43.0,0
11840,58,90.62,Premium,Biennial,East,True,2,3,7.0,86.73,6.0,30.0,0
11841,3,54.93,Standard,,East,False,4,2,29.0,190.95,3.0,66.0,0
11842,70,26.25,Basic,Annual,West,False,1,3,23.0,204.76,5.0,21.0,0
11843,2,98.05,Basic,Monthly,South,False,2,4,9.0,239.14,8.0,51.0,0
11844,44,46.6,Premium,Biennial,North,True,4,5,18.0,,9.0,54.0,0
11845,2,82.67,Basic,Annual,North,False,2,5,9.0,285.62,3.0,51.0,0
11846,35,81.27,Basic,Monthly,North,False,2,2,20.0,218.52,5.0,33.0,0
11847,30,28.41,Basic,Annual,North,True,2,4,1.0,53.08,2.0,,0
11848,8,96.23,Basic,Monthly,South,False,4,1,9.0,53.21,2.0,40.0,1
11849,22,55.84,Basic,Monthly,North,False,3,6,21.0,189.0,2.0,32.0,0
11850,44,71.38,Standard,Annual,West,True,0,5,17.0,163.4,6.0,42.0,0
11851,58,61.05,Standard,Monthly,West,False,3,4,,195.51,3.0,46.0,0
11852,36,110.56,Premium,Monthly,North,False,4,1,3.0,156.47,10.0,53.0,0
11853,69,103.59,Basic,Monthly,North,False,3,2,30.0,137.97,5.0,32.0,0
11854,31,24.69,Basic,Annual,South,False,1,3,2.0,128.57,8.0,54.0,0
11855,47,126.47,Standard,Monthly,South,True,1,5,16.0,176.0,5.0,52.0,0
11856,55,53.04,Standard,Monthly,North,False,3,1,23.0,238.78,2.0,63.0,0
11857,62,122.56,Standard,Annual,South,False,3,0,23.0,104.67,6.0,56.0,0
11858,30,,Premium,Biennial,East,True,2,2,16.0,170.29,2.0,64.0,0
11859,55,61.48,Basic,Monthly,North,True,3,2,27.0,279.73,8.0,54.0,0
11860,16,63.82,Premium,Annual,South,False,3,4,21.0,58.11,2.0,58.0,0
11861,12,59.98,,,,True,1,1,11.0,224.98,7.0,45.0,0
11862,17,133.11,Basic,Annual,North,False,2,1,16.0,165.41,4.0,62.0,0
11863,16,68.09,Premium,Monthly,North,False,1,3,12.0,125.38,4.0,47.0,0
11864,12,62.44,Standard,Biennial,West,,2,5,8.0,141.2,8.0,24.0,0
11865,8,71.93,Basic,Monthly,West,True,0,2,0.0,252.3,4.0,21.0,0
11866,3,45.82,Basic,Monthly,South,True,2,1,14.0,170.88,8.0,24.0,0
11867,16,109.93,Basic,Monthly,West,True,0,3,18.0,104.7,9.0,50.0,0
11868,30,33.22,,Annual,East,False,1,3,8.0,119.34,8.0,64.0,0
