customer_id,tenure_months,monthly_spend,plan_type,num_complaints,auto_pay,contract_type,region,support_calls,last_login_days,discount_applied,total_charges,churned
10658,42.0,566.87,standard,0.0,False,annual,East,0.0,22.0,no,23823.15,0
10659,22.0,484.2,basic,1.0,False,monthly,West,2.0,,no,11242.9,0
10660,54.0,511.16,standard,1.0,True,monthly,South,3.0,5.0,no,28913.52,0
10661,15.0,647.24,standard,1.0,False,monthly,West,3.0,53.0,no,11224.08,1
10662,7.0,343.06,basic,,True,biennial,South,2.0,25.0,yes,2271.13,0
10663,3.0,475.46,basic,2.0,True,monthly,,2.0,20.0,no,2196.65,1
10664,3.0,595.52,standard,,True,monthly,East,1.0,60.0,yes,,0
10665,,768.83,standard,0.0,False,monthly,North,0.0,23.0,no,41842.16,1
10666,24.0,272.14,basic,0.0,True,biennial,South,2.0,14.0,no,7899.02,1
10667,66.0,1137.37,premium,1.0,True,monthly,North,3.0,26.0,no,75026.52,1
10668,,395.44,basic,0.0,True,monthly,West,3.0,31.0,no,26258.72,0
10669,26.0,582.2,standard,1.0,False,monthly,West,2.0,11.0,yes,14104.06,0
10670,31.0,1380.71,premium,1.0,True,annual,South,3.0,4.0,no,43224.58,0
10671,49.0,486.4,basic,1.0,True,monthly,East,3.0,6.0,no,24587.65,0
10672,60.0,325.94,basic,1.0,True,monthly,West,2.0,21.0,no,20279.42,0
10673,50.0,479.2,basic,2.0,False,monthly,East,3.0,26.0,no,22748.64,1
10674,18.0,429.77,basic,0.0,False,biennial,South,1.0,14.0,no,8735.8,0
10675,20.0,382.63,basic,2.0,False,annual,East,2.0,38.0,no,6654.5,1
10676,4.0,651.06,standard,1.0,True,,South,1.0,44.0,no,2577.83,0
10677,41.0,237.97,basic,2.0,False,biennial,North,5.0,56.0,no,8138.65,1
10678,60.0,653.49,standard,2.0,True,biennial,South,3.0,34.0,no,39029.93,0
10679,21.0,1122.05,premium,0.0,True,monthly,North,1.0,25.0,,22559.46,1
10680,20.0,1223.35,premium,3.0,True,biennial,South,5.0,22.0,no,24018.14,0
10681,69.0,634.53,standard,0.0,,monthly,West,0.0,12.0,yes,,0
10682,0.0,486.95,basic,2.0,False,monthly,West,3.0,25.0,no,1314.17,0
10683,4.0,794.37,standard,1.0,True,biennial,East,1.0,2.0,yes,3970.38,0
10684,11.0,743.05,standard,1.0,True,monthly,South,1.0,28.0,yes,5836.25,0
10685,45.0,362.31,basic,5.0,True,monthly,South,7.0,1.0,yes,16982.27,1
10686,33.0,411.32,basic,1.0,True,monthly,South,1.0,27.0,yes,13779.84,0
10687,48.0,890.69,premium,,True,annual,East,2.0,22.0,no,42192.92,1
10688,44.0,372.79,basic,3.0,True,monthly,West,3.0,35.0,yes,15522.35,0
10689,26.0,414.83,basic,0.0,True,annual,South,0.0,48.0,yes,10723.15,1
10690,72.0,328.43,basic,1.0,False,biennial,East,5.0,5.0,yes,23877.56,0
10691,25.0,438.56,basic,1.0,False,annual,South,1.0,10.0,yes,11341.88,0
10692,46.0,1038.58,premium,1.0,False,monthly,North,1.0,37.0,yes,47577.39,1
10693,55.0,625.55,standard,2.0,True,biennial,South,2.0,53.0,no,,0
10694,62.0,866.78,standard,0.0,False,monthly,North,3.0,33.0,,53245.06,0
10695,,416.46,basic,0.0,False,monthly,East,2.0,16.0,no,18389.93,0
10696,60.0,268.61,basic,2.0,False,monthly,,3.0,2.0,no,18171.82,1
10697,25.0,690.67,standard,1.0,False,annual,West,1.0,43.0,yes,17326.06,0
10698,35.0,,basic,1.0,True,monthly,South,3.0,45.0,yes,7291.72,1
10699,0.0,393.07,basic,2.0,False,monthly,East,2.0,33.0,yes,1028.2,1
10700,7.0,,standard,1.0,True,monthly,West,4.0,21.0,no,5038.06,1
10701,51.0,311.68,,2.0,True,monthly,South,2.0,28.0,yes,15479.46,0
10702,46.0,866.78,standard,0.0,True,annual,East,0.0,59.0,no,39328.05,0
10703,55.0,294.77,basic,3.0,True,annual,North,3.0,53.0,yes,14191.76,0
10704,13.0,350.33,basic,0.0,False,annual,East,0.0,28.0,yes,4696.48,0
10705,27.0,413.45,basic,3.0,True,monthly,North,3.0,4.0,no,11463.53,0
10706,1.0,1222.77,premium,0.0,True,monthly,West,1.0,9.0,no,,0
10707,25.0,951.09,premium,2.0,False,biennial,West,3.0,9.0,no,23920.67,0
10708,13.0,1017.13,,1.0,True,monthly,South,2.0,52.0,no,12016.28,0
10709,58.0,706.77,,0.0,True,biennial,South,1.0,8.0,no,40698.61,0
10710,55.0,268.54,basic,0.0,True,monthly,South,3.0,20.0,no,14119.85,0
10711,6.0,532.6,,0.0,False,biennial,West,2.0,12.0,no,3860.61,0
10712,2.0,818.81,standard,1.0,True,monthly,,3.0,9.0,yes,,0
10713,22.0,1134.3,premium,1.0,False,monthly,South,4.0,37.0,no,24314.79,0
10714,17.0,266.89,basic,0.0,True,annual,South,2.0,10.0,no,4377.18,0
10715,37.0,623.49,standard,0.0,True,annual,West,1.0,3.0,no,22029.61,0
10716,14.0,363.19,basic,1.0,,,North,1.0,57.0,no,4756.48,0
10717,63.0,294.45,basic,0.0,True,annual,East,0.0,45.0,no,19133.04,0
10718,27.0,672.48,standard,3.0,False,annual,South,3.0,30.0,no,16824.67,0
10719,38.0,483.75,standard,0.0,False,monthly,,0.0,48.0,,18321.34,0
10720,56.0,260.63,basic,1.0,True,monthly,East,2.0,51.0,no,13845.35,1
10721,16.0,357.97,basic,,True,monthly,South,3.0,33.0,no,4395.94,1
10722,43.0,562.44,standard,1.0,False,monthly,West,1.0,41.0,no,26050.21,0
10723,24.0,527.29,standard,3.0,True,annual,South,,34.0,,13908.73,1
10724,16.0,1150.87,premium,2.0,True,monthly,North,7.0,38.0,no,17815.86,1
10725,12.0,897.39,premium,3.0,False,monthly,North,5.0,38.0,yes,10478.91,1
10726,24.0,618.3,standard,2.0,True,monthly,South,2.0,32.0,no,12816.95,0
10727,67.0,296.55,basic,1.0,False,monthly,East,2.0,7.0,yes,18276.36,1
10728,9.0,676.58,standard,3.0,True,monthly,,3.0,31.0,no,4961.19,1
10729,66.0,258.36,basic,0.0,,monthly,North,0.0,54.0,no,17018.18,1
10730,17.0,240.93,basic,2.0,True,monthly,South,3.0,32.0,yes,3981.09,0
10731,33.0,1341.79,premium,0.0,True,biennial,South,0.0,7.0,yes,44610.79,0
10732,7.0,350.72,basic,2.0,True,monthly,West,2.0,45.0,no,3133.65,0
10733,39.0,1013.6,premium,1.0,True,annual,South,2.0,13.0,yes,39808.41,0
10734,41.0,775.74,standard,1.0,True,monthly,South,1.0,33.0,yes,30723.93,0
10735,40.0,513.47,standard,0.0,True,monthly,North,1.0,7.0,no,20862.82,1
10736,5.0,652.93,standard,1.0,True,monthly,North,1.0,50.0,no,3900.0,0
10737,51.0,1176.19,premium,0.0,False,monthly,North,0.0,41.0,no,59558.42,0
10738,25.0,582.59,standard,1.0,True,biennial,East,1.0,6.0,no,12718.33,0
10739,63.0,463.59,standard,2.0,True,biennial,North,4.0,12.0,yes,30390.24,0
10740,58.0,363.17,basic,1.0,True,annual,North,1.0,53.0,yes,21152.17,0
10741,55.0,817.91,standard,0.0,True,annual,South,1.0,20.0,yes,42212.21,0
10742,58.0,477.27,basic,1.0,True,monthly,West,1.0,,no,29751.91,0
10743,69.0,711.23,standard,2.0,True,monthly,North,3.0,31.0,no,48596.11,1
10744,32.0,591.83,standard,0.0,False,biennial,West,0.0,10.0,yes,21377.58,0
10745,52.0,530.55,standard,0.0,True,annual,North,2.0,57.0,no,27965.96,1
10746,21.0,392.78,basic,1.0,True,annual,North,4.0,13.0,no,8045.7,0
10747,,267.04,basic,1.0,False,monthly,West,2.0,10.0,no,5524.39,1
10748,69.0,615.74,standard,2.0,False,monthly,South,3.0,1.0,no,41776.79,0
10749,69.0,358.97,basic,2.0,True,biennial,North,2.0,33.0,no,24830.24,0
10750,3.0,489.57,basic,1.0,False,monthly,West,2.0,60.0,no,3479.33,0
10751,61.0,327.52,basic,1.0,True,monthly,North,2.0,43.0,no,19080.1,1
10752,61.0,1300.33,premium,4.0,False,monthly,East,5.0,46.0,no,79853.49,1
10753,23.0,649.67,standard,3.0,,annual,East,3.0,16.0,no,14222.65,0
10754,54.0,326.97,basic,2.0,False,monthly,East,4.0,13.0,no,17488.3,1
10755,8.0,358.46,basic,1.0,False,annual,East,1.0,24.0,yes,4844.29,1
10756,2.0,227.82,basic,0.0,True,monthly,South,1.0,47.0,yes,982.1,1
10757,30.0,480.91,standard,0.0,False,biennial,East,2.0,26.0,no,15172.97,0
10758,39.0,600.96,standard,1.0,True,annual,West,1.0,7.0,no,23508.29,0
10759,35.0,338.31,basic,2.0,True,monthly,North,2.0,55.0,no,14536.34,1
10760,23.0,302.57,basic,1.0,True,annual,West,1.0,16.0,no,6009.47,0
10761,5.0,291.04,,0.0,True,monthly,East,,4.0,yes,0.0,0
10762,65.0,615.39,standard,3.0,False,monthly,South,3.0,,no,41686.36,1
10763,3.0,635.61,standard,1.0,True,biennial,East,2.0,37.0,yes,1525.25,0
10764,,385.6,basic,,True,monthly,East,1.0,17.0,no,2338.26,1
10765,50.0,182.63,basic,0.0,True,monthly,South,2.0,25.0,no,10847.86,0
10766,61.0,463.03,basic,0.0,True,monthly,South,0.0,30.0,no,28668.39,0
10767,56.0,1089.79,premium,1.0,False,monthly,South,2.0,36.0,yes,63259.06,0
10768,65.0,163.55,basic,2.0,True,biennial,South,4.0,5.0,no,10766.95,0
10769,7.0,824.67,standard,0.0,False,monthly,South,1.0,40.0,,5064.56,1
10770,25.0,746.9,standard,1.0,False,biennial,South,1.0,14.0,no,16319.02,0
10771,50.0,,,2.0,False,biennial,North,2.0,41.0,no,17802.55,1
10772,44.0,246.23,basic,1.0,True,monthly,East,3.0,48.0,no,8597.69,0
10773,43.0,431.22,basic,1.0,False,monthly,East,1.0,60.0,,18867.1,1
10774,4.0,781.19,standard,,True,biennial,South,3.0,25.0,no,4584.3,0
10775,69.0,878.53,standard,0.0,False,monthly,West,2.0,50.0,yes,60601.51,1
10776,25.0,577.35,standard,1.0,True,monthly,South,2.0,11.0,no,14623.86,0
10777,67.0,786.61,standard,0.0,True,monthly,North,1.0,40.0,no,53618.53,1
10778,18.0,276.65,basic,3.0,True,,West,3.0,46.0,yes,5649.23,0
10779,19.0,1041.88,premium,2.0,False,annual,,5.0,13.0,yes,20956.22,1
10780,11.0,830.51,standard,2.0,True,monthly,West,3.0,0.0,yes,9116.43,0
10781,46.0,384.68,basic,0.0,True,monthly,West,0.0,16.0,yes,15444.14,0
10782,0.0,1356.68,premium,1.0,True,biennial,South,2.0,32.0,no,2532.7,1
10783,13.0,679.79,standard,3.0,False,annual,North,4.0,54.0,no,8598.47,1
10784,63.0,454.93,standard,0.0,False,annual,West,2.0,28.0,no,27781.94,1
10785,37.0,684.61,standard,2.0,True,annual,North,6.0,52.0,no,25666.51,1
10786,36.0,1257.4,premium,1.0,True,monthly,South,1.0,53.0,no,45452.94,0
10787,10.0,479.46,standard,0.0,True,annual,South,0.0,44.0,no,4045.14,0
10788,2.0,370.77,basic,0.0,True,monthly,South,0.0,30.0,no,0.0,1
10789,32.0,346.34,basic,0.0,False,monthly,South,0.0,7.0,no,11551.3,0
10790,5.0,1008.74,premium,0.0,True,annual,East,1.0,29.0,no,4193.83,0
10791,49.0,512.29,basic,1.0,True,monthly,West,1.0,12.0,no,25216.59,0
10792,9.0,,basic,2.0,True,biennial,East,2.0,15.0,yes,,1
10793,4.0,262.29,basic,3.0,,monthly,South,5.0,1.0,no,2017.34,1
10794,22.0,417.06,basic,0.0,True,biennial,West,1.0,44.0,no,11294.42,1
10795,9.0,570.92,standard,4.0,True,,West,6.0,17.0,no,5375.49,0
10796,43.0,1139.63,premium,1.0,True,monthly,North,3.0,34.0,no,48578.73,0
10797,1.0,,basic,0.0,True,,South,1.0,44.0,yes,2037.36,0
10798,12.0,377.07,basic,1.0,True,monthly,East,1.0,18.0,no,5572.93,0
10799,39.0,183.13,basic,2.0,True,biennial,North,2.0,12.0,no,7310.45,0
10800,1.0,1069.65,premium,3.0,True,monthly,West,3.0,50.0,no,1306.14,1
10801,64.0,563.33,standard,1.0,False,annual,East,1.0,3.0,yes,36080.03,1
10802,62.0,464.41,basic,1.0,True,monthly,South,2.0,18.0,no,28955.63,0
10803,72.0,1260.15,premium,1.0,False,monthly,East,2.0,49.0,no,90628.93,1
10804,16.0,1021.56,premium,1.0,False,monthly,East,7.0,24.0,no,15370.13,1
10805,8.0,1034.68,premium,2.0,False,monthly,East,2.0,37.0,yes,8286.31,1
10806,14.0,1266.22,premium,0.0,True,annual,North,1.0,50.0,yes,19484.35,0
10807,23.0,335.23,basic,3.0,True,annual,West,3.0,56.0,,6894.25,0
10808,37.0,684.64,standard,0.0,True,annual,East,0.0,30.0,yes,25060.41,0
10809,34.0,543.05,standard,4.0,False,monthly,West,6.0,35.0,no,17571.78,1
10810,48.0,962.25,premium,1.0,True,monthly,North,6.0,3.0,no,47345.33,0
10811,68.0,,standard,1.0,False,monthly,South,1.0,55.0,no,48987.3,0
10812,61.0,593.86,standard,0.0,False,annual,South,3.0,38.0,no,34947.15,0
10813,59.0,553.43,standard,2.0,True,biennial,East,2.0,6.0,yes,30633.91,0
10814,49.0,305.22,,2.0,True,monthly,North,3.0,57.0,no,15821.48,1
10815,8.0,625.65,standard,2.0,False,monthly,South,2.0,54.0,no,3665.93,1
10816,33.0,909.62,premium,1.0,True,monthly,North,1.0,57.0,no,30845.73,0
10817,34.0,1187.81,,3.0,True,annual,North,3.0,15.0,no,39747.47,0
10818,0.0,457.69,basic,3.0,False,annual,East,4.0,58.0,no,1152.69,0
10819,39.0,263.77,basic,2.0,True,annual,,2.0,47.0,yes,10731.15,1
10820,63.0,294.9,basic,1.0,False,monthly,North,2.0,4.0,no,18042.25,1
10821,21.0,547.74,standard,1.0,False,annual,North,1.0,46.0,no,10623.55,1
10822,59.0,1158.05,premium,1.0,False,annual,East,1.0,22.0,,68900.75,0
10823,63.0,335.06,basic,1.0,True,monthly,North,1.0,35.0,no,20416.19,0
10824,71.0,382.01,standard,0.0,True,monthly,East,0.0,31.0,yes,28231.69,0
10825,10.0,1128.98,premium,3.0,True,monthly,West,3.0,23.0,no,10457.45,0
10826,13.0,545.83,standard,3.0,True,monthly,North,4.0,24.0,no,,0
10827,59.0,588.51,standard,3.0,True,biennial,East,3.0,44.0,yes,34331.89,0
10828,29.0,542.24,standard,0.0,True,,North,1.0,27.0,no,15730.67,1
10829,34.0,823.5,standard,1.0,True,annual,,3.0,18.0,yes,27298.47,0
10830,36.0,518.81,basic,0.0,True,annual,North,1.0,6.0,no,18498.55,0
10831,4.0,744.85,standard,0.0,False,monthly,South,0.0,43.0,yes,417.65,0
10832,25.0,806.06,standard,1.0,True,annual,South,2.0,57.0,no,19338.58,1
10833,61.0,966.25,premium,1.0,,monthly,North,3.0,40.0,yes,58353.64,0
10834,3.0,506.53,standard,1.0,False,monthly,South,2.0,16.0,no,1447.71,1
10835,41.0,623.52,standard,0.0,False,monthly,North,3.0,1.0,no,26857.51,0
10836,17.0,399.93,basic,2.0,True,monthly,North,3.0,15.0,yes,6101.08,0
10837,39.0,589.58,standard,1.0,True,monthly,West,1.0,38.0,no,24407.61,0
10838,71.0,354.58,basic,3.0,True,monthly,West,4.0,60.0,yes,24313.76,1
10839,38.0,435.94,basic,1.0,False,monthly,South,2.0,17.0,no,15457.6,0
10840,13.0,699.45,standard,2.0,False,monthly,West,3.0,38.0,no,7208.63,1
10841,31.0,958.62,premium,,False,biennial,West,1.0,0.0,no,30324.0,0
10842,50.0,392.31,basic,1.0,True,monthly,North,1.0,2.0,no,19701.52,0
10843,37.0,362.07,basic,1.0,True,annual,East,2.0,20.0,no,13944.13,0
10844,22.0,827.99,premium,2.0,True,monthly,,3.0,59.0,yes,18347.4,0
10845,62.0,378.48,basic,1.0,False,annual,West,1.0,29.0,no,23456.56,0
10846,14.0,582.14,standard,1.0,False,monthly,North,1.0,10.0,yes,8434.38,1
10847,24.0,793.66,standard,2.0,False,biennial,,3.0,21.0,no,21200.33,0
10848,16.0,472.87,standard,2.0,True,monthly,East,,46.0,yes,7091.98,0
10849,65.0,412.73,basic,0.0,True,annual,West,2.0,60.0,no,28881.77,0
10850,52.0,374.85,basic,2.0,True,monthly,West,3.0,56.0,yes,20344.56,1
10851,50.0,683.48,standard,0.0,False,monthly,North,0.0,24.0,no,34539.2,1
10852,38.0,753.42,standard,0.0,False,annual,North,0.0,2.0,yes,29184.49,0
10853,50.0,342.61,basic,1.0,,monthly,North,1.0,29.0,yes,13934.88,0
10854,69.0,517.04,standard,2.0,True,monthly,North,3.0,23.0,no,35414.1,0
10855,5.0,270.97,basic,1.0,True,monthly,West,1.0,44.0,,684.62,1
10856,66.0,808.42,standard,1.0,True,annual,North,1.0,35.0,no,55468.11,1
10857,6.0,299.58,basic,2.0,False,biennial,West,2.0,22.0,no,1456.08,0
10858,50.0,1125.91,premium,0.0,True,monthly,North,0.0,53.0,yes,56265.7,1
10859,71.0,289.35,basic,1.0,False,annual,East,2.0,7.0,no,20497.81,0
10860,41.0,295.01,basic,2.0,True,monthly,East,3.0,53.0,no,10788.88,1
10861,63.0,418.05,basic,3.0,False,monthly,North,5.0,3.0,no,25776.93,0
10862,14.0,337.46,basic,0.0,True,biennial,North,,49.0,no,5541.34,0
10863,28.0,1005.16,premium,0.0,False,biennial,South,2.0,38.0,no,26012.67,1
10864,32.0,1137.84,premium,1.0,True,annual,East,3.0,42.0,yes,36722.23,0
10865,26.0,367.78,basic,1.0,True,monthly,West,4.0,30.0,yes,8660.8,0
10866,35.0,311.65,,1.0,True,monthly,East,2.0,28.0,no,12207.67,0
10867,28.0,531.78,standard,0.0,True,monthly,West,1.0,,no,15284.76,0
10868,37.0,764.84,premium,1.0,True,monthly,North,1.0,35.0,no,26779.31,0
10869,56.0,591.51,standard,1.0,True,monthly,,2.0,12.0,no,32708.41,0
10870,26.0,397.74,basic,1.0,False,annual,East,3.0,40.0,no,10794.8,1
10871,54.0,424.13,basic,0.0,True,biennial,South,0.0,8.0,yes,22599.07,0
10872,32.0,632.59,standard,0.0,False,monthly,South,1.0,54.0,yes,20388.0,1
10873,67.0,357.86,basic,,False,monthly,East,4.0,20.0,no,23957.38,1
10874,65.0,746.13,standard,0.0,True,,East,0.0,50.0,yes,49365.27,0
10875,9.0,236.24,basic,1.0,False,,East,2.0,,yes,2565.73,1
10876,4.0,787.65,standard,2.0,True,annual,West,2.0,24.0,yes,3102.39,0
10877,37.0,284.61,basic,0.0,True,monthly,North,0.0,24.0,no,10548.49,1
10878,12.0,580.67,standard,2.0,True,monthly,,4.0,11.0,no,5885.21,0
10879,30.0,577.5,standard,1.0,False,biennial,North,3.0,28.0,yes,18792.38,0
10880,46.0,483.98,standard,0.0,True,monthly,South,3.0,10.0,yes,25225.29,0
10881,51.0,227.93,basic,1.0,True,monthly,South,4.0,51.0,no,11294.08,0
10882,55.0,618.32,standard,2.0,True,monthly,South,2.0,10.0,no,34055.3,0
10883,14.0,522.64,standard,0.0,False,biennial,East,1.0,48.0,no,8332.01,0
10884,28.0,644.54,standard,1.0,True,biennial,South,2.0,60.0,no,19056.59,0
10885,7.0,706.75,standard,1.0,False,monthly,North,2.0,25.0,no,5125.56,1
10886,4.0,624.38,standard,1.0,False,monthly,South,3.0,52.0,yes,1521.35,1
10887,28.0,931.6,premium,0.0,False,,North,1.0,13.0,no,27902.96,1
10888,46.0,464.78,basic,0.0,False,monthly,South,,15.0,no,22061.11,1
10889,67.0,1401.6,premium,0.0,False,annual,South,0.0,55.0,no,94127.75,1
10890,44.0,664.62,standard,1.0,True,monthly,East,1.0,9.0,no,28520.45,0
10891,1.0,323.39,basic,0.0,True,monthly,North,1.0,30.0,yes,381.35,1
10892,26.0,389.32,basic,0.0,True,annual,South,1.0,30.0,no,8307.87,0
10893,35.0,306.96,basic,3.0,True,monthly,South,,35.0,no,11484.5,1
10894,35.0,598.51,standard,1.0,True,biennial,North,3.0,9.0,no,21932.58,1
10895,25.0,620.45,standard,2.0,True,monthly,South,2.0,25.0,no,15741.01,0
10896,42.0,721.48,standard,0.0,True,monthly,West,1.0,19.0,no,29341.91,1
10897,26.0,809.12,standard,0.0,,biennial,East,0.0,60.0,,21489.02,0
10898,68.0,326.62,basic,2.0,True,monthly,North,3.0,43.0,yes,22997.52,0
10899,19.0,312.47,basic,0.0,False,annual,East,1.0,8.0,no,5193.69,1
10900,10.0,401.57,basic,2.0,True,monthly,West,2.0,14.0,yes,4949.69,0
10901,37.0,293.42,basic,1.0,False,annual,West,1.0,8.0,no,11381.06,1
10902,,360.03,,3.0,False,annual,West,3.0,6.0,yes,1526.13,0
10903,71.0,442.91,basic,2.0,True,monthly,North,4.0,25.0,no,30888.95,1
10904,22.0,449.62,standard,1.0,True,annual,West,3.0,23.0,no,9712.77,0
10905,46.0,739.27,standard,2.0,True,annual,North,3.0,11.0,no,33035.75,0
10906,45.0,1012.21,premium,1.0,,monthly,North,2.0,59.0,yes,45809.71,1
10907,11.0,719.59,premium,1.0,False,annual,South,1.0,19.0,no,8473.97,0
10908,12.0,744.44,standard,0.0,False,annual,North,0.0,55.0,no,10101.88,0
10909,61.0,447.18,basic,1.0,True,monthly,West,3.0,13.0,no,27575.43,0
10910,59.0,637.79,standard,1.0,True,monthly,North,1.0,21.0,yes,38020.93,0
10911,42.0,580.89,standard,2.0,True,monthly,North,5.0,15.0,yes,24129.37,0
10912,67.0,401.24,basic,0.0,True,monthly,East,1.0,28.0,yes,26008.98,0
10913,4.0,253.9,basic,2.0,True,annual,West,2.0,31.0,yes,585.67,0
10914,36.0,1089.11,premium,1.0,True,monthly,North,1.0,18.0,no,40636.03,0
10915,71.0,456.79,,1.0,True,,South,2.0,54.0,no,33066.17,0
10916,30.0,697.76,standard,0.0,True,monthly,North,1.0,34.0,yes,21340.2,0
10917,8.0,585.06,standard,0.0,True,monthly,North,0.0,42.0,yes,2865.11,1
10918,50.0,511.6,basic,0.0,False,annual,East,1.0,31.0,yes,25892.81,0
10919,28.0,427.34,basic,0.0,True,monthly,West,0.0,54.0,no,10635.84,0
10920,39.0,376.45,basic,1.0,False,monthly,West,2.0,52.0,no,13423.18,1
10921,40.0,480.72,basic,0.0,False,monthly,South,4.0,19.0,no,18082.45,0
10922,10.0,490.38,basic,0.0,True,monthly,South,1.0,50.0,no,4130.97,1
10923,22.0,1448.48,premium,2.0,True,monthly,South,2.0,39.0,no,32699.95,1
10924,0.0,310.63,basic,1.0,False,biennial,North,1.0,19.0,no,537.22,1
10925,45.0,744.17,standard,1.0,False,monthly,North,1.0,7.0,yes,32544.5,1
10926,20.0,,basic,3.0,False,biennial,South,4.0,57.0,no,5534.06,1
10927,,1117.29,premium,2.0,True,annual,West,3.0,34.0,no,39603.46,0
10928,53.0,362.73,,1.0,False,monthly,West,3.0,41.0,yes,19922.5,0
10929,56.0,333.48,basic,0.0,True,monthly,South,1.0,12.0,yes,18808.51,0
10930,0.0,1108.23,premium,0.0,False,annual,East,0.0,40.0,no,0.0,0
10931,62.0,952.91,premium,1.0,False,biennial,West,3.0,5.0,no,,0
10932,53.0,361.29,basic,1.0,True,monthly,West,1.0,46.0,no,21529.36,1
10933,54.0,1340.92,premium,1.0,False,monthly,South,1.0,15.0,no,71198.81,1
10934,39.0,805.0,standard,,True,monthly,West,,4.0,yes,31769.93,0
10935,14.0,513.74,standard,0.0,False,monthly,North,2.0,52.0,yes,9313.19,1
10936,20.0,477.79,basic,1.0,True,annual,North,4.0,44.0,yes,9282.32,1
10937,46.0,344.71,basic,2.0,False,biennial,West,4.0,50.0,no,17690.46,0
10938,72.0,844.55,standard,2.0,True,monthly,North,2.0,33.0,no,60119.92,1
10939,52.0,571.47,standard,2.0,False,annual,East,3.0,5.0,no,27741.54,0
10940,8.0,443.69,basic,0.0,True,annual,West,1.0,58.0,yes,2970.24,0
10941,51.0,636.02,standard,2.0,True,monthly,South,2.0,32.0,no,31679.31,0
10942,56.0,849.78,standard,0.0,True,monthly,North,0.0,14.0,no,45917.5,0
10943,25.0,350.11,basic,1.0,False,annual,East,1.0,14.0,no,8335.3,1
10944,40.0,339.39,standard,2.0,True,biennial,East,2.0,13.0,no,14566.6,0
10945,34.0,,basic,3.0,True,annual,North,4.0,38.0,no,14333.24,1
10946,62.0,763.94,standard,2.0,True,monthly,East,4.0,4.0,no,46988.28,0
10947,24.0,528.34,,0.0,False,monthly,West,1.0,51.0,,14050.67,1
10948,37.0,965.63,premium,0.0,True,monthly,East,1.0,56.0,yes,34980.04,1
10949,1.0,382.33,basic,2.0,True,annual,North,2.0,25.0,yes,1001.26,0
10950,6.0,268.24,basic,2.0,True,,East,2.0,47.0,no,0.0,1
10951,33.0,253.52,basic,1.0,True,monthly,North,1.0,16.0,no,7400.02,0
10952,16.0,379.88,basic,1.0,,annual,North,2.0,42.0,yes,5864.65,0
10953,42.0,318.18,basic,1.0,True,annual,East,5.0,46.0,no,14572.68,0
10954,58.0,1261.12,,0.0,False,annual,North,1.0,51.0,no,72232.42,1
10955,50.0,426.21,basic,1.0,False,,North,4.0,15.0,no,20385.94,0
10956,53.0,387.9,basic,1.0,,monthly,South,2.0,34.0,no,20831.05,0
10957,23.0,832.25,standard,1.0,True,biennial,West,1.0,37.0,no,19574.64,0
10958,24.0,456.47,basic,1.0,False,monthly,North,2.0,52.0,,9919.68,1
10959,70.0,426.75,standard,3.0,True,monthly,West,4.0,22.0,yes,29350.6,0
10960,51.0,389.98,basic,1.0,False,biennial,South,3.0,12.0,no,20975.64,0
10961,69.0,581.44,standard,1.0,True,biennial,South,3.0,32.0,no,,0
10962,32.0,594.96,basic,2.0,True,monthly,South,3.0,28.0,yes,19380.2,0
10963,,261.75,basic,1.0,True,annual,South,1.0,52.0,no,12046.47,0
10964,28.0,720.3,premium,3.0,False,annual,West,,45.0,no,21570.98,1
10965,62.0,217.62,basic,0.0,True,annual,East,2.0,33.0,no,14072.86,1
10966,21.0,830.67,standard,2.0,True,monthly,East,2.0,33.0,yes,18324.63,0
10967,25.0,362.09,basic,2.0,True,annual,West,3.0,26.0,no,8514.67,1
10968,27.0,411.22,basic,0.0,False,monthly,North,1.0,14.0,no,11927.46,1
10969,48.0,1034.97,premium,0.0,False,monthly,West,1.0,58.0,yes,50477.04,0
10970,70.0,439.03,basic,2.0,True,monthly,North,2.0,49.0,no,31251.59,1
10971,48.0,661.64,standard,3.0,True,monthly,North,3.0,8.0,yes,31476.11,0
10972,19.0,1222.07,premium,1.0,False,biennial,East,1.0,25.0,yes,23381.94,0
10973,62.0,610.53,standard,2.0,True,monthly,South,2.0,2.0,no,36000.15,0
10974,60.0,934.1,premium,1.0,True,biennial,East,1.0,35.0,yes,57805.0,0
10975,48.0,376.56,basic,1.0,True,,East,3.0,46.0,no,17470.96,0
10976,70.0,413.93,basic,1.0,False,annual,West,4.0,4.0,no,28640.25,1
10977,0.0,384.3,basic,0.0,True,annual,West,1.0,19.0,no,0.0,0
10978,12.0,,standard,1.0,False,annual,North,1.0,19.0,yes,11119.73,0
10979,50.0,1204.1,premium,0.0,True,annual,West,2.0,4.0,no,60734.21,0
10980,55.0,366.95,basic,,True,annual,North,2.0,9.0,yes,19886.73,0
10981,61.0,725.62,standard,0.0,False,biennial,North,0.0,15.0,no,41928.15,0
10982,31.0,429.68,basic,1.0,True,annual,South,1.0,24.0,no,12608.52,1
10983,29.0,699.26,,3.0,True,monthly,South,6.0,43.0,yes,20738.56,1
10984,28.0,755.63,standard,0.0,False,annual,East,1.0,24.0,no,21409.06,0
10985,48.0,1011.07,,0.0,False,monthly,South,0.0,29.0,no,48485.16,1
10986,44.0,639.93,standard,3.0,False,monthly,North,4.0,13.0,yes,,1
